1 qid:1 1:0.0 2:0.978244358693908 3:0.99868073878628 4:0.110889889196676 5:0.721311475409836 6:1.15443037974684 7:1.0 
2 qid:1 1:0.0 2:0.995371875986034 3:0.99867197875166 4:0.139049996152662 5:0.954545454545455 6:1.20316622691293 7:1.0 
1 qid:2 1:0.0 2:0.961769203083567 3:0.998652291105121 4:0.0996460449369037 5:0.464285714285714 6:1.14 7:1.0 
2 qid:2 1:0.0 2:0.975004057115869 3:0.99867197875166 4:0.110156490458603 5:0.680327868852459 6:1.15443037974684 7:1.0 
1 qid:3 1:0.874881456630243 2:0.955019032920068 3:0.991978609625668 4:0.0886931555863343 5:0.323809523809524 6:1.12253705014102 7:0.941784756798162 
2 qid:3 1:0.0 2:0.958514475634041 3:0.998643147896879 4:0.0989727608494921 5:0.419642857142857 6:1.14 7:1.0 
1 qid:4 1:0.748471072242376 2:0.948825147941267 3:0.954427083333333 4:0.0870484187442291 5:0.414814814814815 6:1.12164682399669 7:0.700145053669858 
2 qid:4 1:0.0 2:0.96922336919512 3:0.998659517426273 4:0.107340720221607 5:0.6 6:1.15151515151515 7:1.0 
1 qid:5 1:0.846057277352512 2:0.966474650084339 3:0.962091503267974 4:0.110570079255155 5:0.668831168831169 6:1.1590133378519 7:0.782676039556774 
2 qid:5 1:0.920938542334199 2:0.982540942489398 3:0.987012987012987 4:0.114785318559557 5:0.8 6:1.15999034749035 7:0.920833333333333 
1 qid:6 1:0.0 2:0.948748283035215 3:0.998633879781421 4:0.0886450638658048 5:0.198019801980198 6:1.12453760789149 7:1.0 
2 qid:6 1:0.0 2:0.96652843475496 3:0.998648648648649 4:0.108249653739612 5:0.573770491803279 6:1.15443037974684 7:1.0 
1 qid:7 1:0.0 2:0.951466790219464 3:0.998644986449865 4:0.0876038781163434 5:0.222222222222222 6:1.12177121771218 7:1.0 
2 qid:7 1:0.0 2:0.985381273060409 3:0.998644986449865 4:0.13627269929209 5:0.857142857142857 6:1.20316622691293 7:1.0 
1 qid:8 1:0.0 2:0.957209485953832 3:0.998639455782313 4:0.0987034472145275 5:0.401785714285714 6:1.14 7:1.0 
2 qid:8 1:0.0 2:0.962392467755551 3:0.998675496688742 4:0.0896273372576177 5:0.393939393939394 6:1.12177121771218 7:1.0 
1 qid:9 1:0.0 2:0.954693204328565 3:0.998654104979812 4:0.0881990131578947 5:0.272727272727273 6:1.12177121771218 7:1.0 
2 qid:9 1:0.0 2:0.966307404504384 3:0.998664886515354 4:0.10058864265928 5:0.526785714285714 6:1.14 7:1.0 
1 qid:10 1:0.0 2:0.978891131894281 3:0.998682476943347 4:0.111036568944291 5:0.729508196721312 6:1.15443037974684 7:1.0 
2 qid:10 1:0.0 2:0.995371875986034 3:0.99867197875166 4:0.139049996152662 5:0.954545454545455 6:1.20316622691293 7:1.0 
1 qid:11 1:0.0 2:0.962687735856065 3:0.998641304347826 4:0.105897968605725 5:0.516666666666667 6:1.15151515151515 7:1.0 
2 qid:11 1:0.981574046259433 2:0.995363133388108 3:0.996026490066225 4:0.13903797322253 5:0.955128205128205 6:1.20314509159131 7:0.984472366942487 
1 qid:12 1:0.947972639572236 2:0.965496824159159 3:0.997368421052632 4:0.0909486572791629 5:0.455445544554455 6:1.12305404904203 7:0.988087463099872 
2 qid:12 1:0.0 2:0.976436481196358 3:0.998646820027064 4:0.123166503154817 5:0.741007194244604 6:1.17981888745149 7:1.0 
1 qid:13 1:0.945992064826148 2:0.96293922113518 3:0.997354497354497 4:0.090462930901816 5:0.415841584158416 6:1.12304617870331 7:0.988024266617644 
2 qid:13 1:0.0 2:0.963248722431451 3:0.998639455782313 4:0.107516255001539 5:0.532786885245902 6:1.15443037974684 7:1.0 
1 qid:14 1:0.0 2:0.96652843475496 3:0.998648648648649 4:0.108249653739612 5:0.573770491803279 6:1.15443037974684 7:1.0 
2 qid:14 1:0.0 2:0.96652843475496 3:0.998648648648649 4:0.108249653739612 5:0.573770491803279 6:1.15443037974684 7:1.0 
1 qid:15 1:0.784469678649142 2:0.949833346215308 3:0.974767596281541 4:0.0877108821945214 5:0.34453781512605 6:1.12249829147517 7:0.816312144032047 
2 qid:15 1:0.935955523417401 2:0.948749170777411 3:0.997275204359673 4:0.0877914358264081 5:0.198019801980198 6:1.1230013543288 7:0.987664340204513 
1 qid:16 1:0.772281276318921 2:0.954954954954955 3:0.953786906290116 4:0.0877373326408126 5:0.481481481481481 6:1.12087376952242 7:0.695695695695696 
2 qid:16 1:0.906812786716349 2:0.979604920003628 3:0.987146529562982 4:0.103955063096337 5:0.737704918032787 6:1.1410413676106 7:0.913300659117796 
1 qid:17 1:0.840511101015555 2:0.964758636627731 3:0.97364953886693 4:0.105675544398276 5:0.611510791366906 6:1.15020652435825 7:0.835321175028273 
2 qid:17 1:0.882772353401228 2:0.968027209516107 3:0.986631016042781 4:0.111214508310249 5:0.637037037037037 6:1.15958470918256 7:0.918498659517426 
1 qid:18 1:0.752201313801409 2:0.950235972245001 3:0.944801026957638 4:0.0866011657433057 5:0.457746478873239 6:1.12039312039312 7:0.652835934526075 
2 qid:18 1:0.0 2:0.954997291366823 3:0.998644986449865 4:0.0929132040627885 5:0.323809523809524 6:1.13011152416357 7:1.0 
1 qid:19 1:0.820433541584119 2:0.954064652789384 3:0.982758620689655 4:0.0881040320098492 5:0.357142857142857 6:1.1218085106383 7:0.870060790273556 
2 qid:19 1:0.0 2:0.970296772627844 3:0.998652291105121 4:0.112101800554017 5:0.634920634920635 6:1.16030534351145 7:1.0 
1 qid:20 1:0.785469296741213 2:0.951853248586293 3:0.973614775725594 4:0.087329755309326 5:0.369747899159664 6:1.12115935066755 7:0.807389622515673 
2 qid:20 1:0.0 2:0.987932235029357 3:0.974811083123426 4:0.111524699907664 5:0.863309352517986 6:1.15151515151515 7:0.842598648354044 
1 qid:21 1:0.884906984021724 2:0.961484465643718 3:0.992084432717678 4:0.0899555632502308 5:0.419047619047619 6:1.12263724159635 7:0.942554799697657 
2 qid:21 1:0.0 2:0.973772213216378 3:0.947103274559194 4:0.108350646352724 5:0.745341614906832 6:1.15151515151515 7:0.706757011104837 
1 qid:22 1:0.0 2:0.952639269765002 3:0.998644986449865 4:0.0893736534318251 5:0.257425742574257 6:1.12453760789149 7:1.0 
2 qid:22 1:0.0 2:0.961113540323085 3:0.99867197875166 4:0.0893892832409973 5:0.373737373737374 6:1.12177121771218 7:1.0 
1 qid:23 1:0.0 2:0.955869659740196 3:0.998654104979812 4:0.0899808114035088 5:0.306930693069307 6:1.12453760789149 7:1.0 
2 qid:23 1:0.0 2:0.983126627926416 3:0.99867197875166 4:0.121894477146814 5:0.807407407407407 6:1.17374517374517 7:1.0 
1 qid:24 1:0.860394977849064 2:0.966108457269901 3:0.98140770252324 4:0.107640091181902 5:0.614814814814815 6:1.1534273478348 7:0.883059624204764 
2 qid:24 1:0.889448324851712 2:0.975609968067912 3:0.973718791064389 4:0.119697887811634 5:0.75974025974026 6:1.17304744125898 7:0.851752990092911 
1 qid:25 1:0.752498960918769 2:0.947001548946784 3:0.964379947229551 4:0.0860168513388735 5:0.349206349206349 6:1.1204006623854 7:0.751070798689846 
2 qid:25 1:0.0 2:0.963068014212911 3:0.998655913978495 4:0.0999153585718683 5:0.482142857142857 6:1.14 7:1.0 
1 qid:26 1:0.0 2:0.953698858011267 3:0.998641304347826 4:0.0926607225300092 5:0.304761904761905 6:1.13011152416357 7:1.0 
2 qid:26 1:0.867594388694888 2:0.968768301481696 3:0.981505944517834 4:0.108289329409049 5:0.644444444444444 6:1.15353499194559 7:0.883679175864606 
1 qid:27 1:0.780375082399804 2:0.951161637296215 3:0.972295514511873 4:0.0871421975992612 5:0.366666666666667 6:1.12105178771845 7:0.798941798941799 
2 qid:27 1:0.981574046259433 2:0.995363133388108 3:0.996026490066225 4:0.13903797322253 5:0.955128205128205 6:1.20314509159131 7:0.984472366942487 
1 qid:28 1:0.784469678649142 2:0.949833346215308 3:0.974767596281541 4:0.0877108821945214 5:0.34453781512605 6:1.12249829147517 7:0.816312144032047 
2 qid:28 1:0.965027131082687 2:0.986687449779373 3:0.995956873315364 4:0.13659972299169 5:0.871794871794872 6:1.2030888030888 7:0.984199584199584 
1 qid:29 1:0.858448192638716 2:0.972777133520936 3:0.975888324873096 4:0.0927184325946444 5:0.638655462184874 6:1.12372572990768 7:0.824491628712553 
2 qid:29 1:0.0 2:0.968891118753805 3:0.99867197875166 4:0.101127269929209 5:0.5625 6:1.14 7:1.0 
1 qid:30 1:0.935955523417401 2:0.948749170777411 3:0.997275204359673 4:0.0877914358264081 5:0.198019801980198 6:1.1230013543288 7:0.987664340204513 
