1 qid:10 1:0.814124375546796 2:0.771671104837344 3:0.967532467532468 4:0.148817522171459 5:0.59504132231405 6:1.96346237494563 7:0.947796320068464 
2 qid:10 1:0.819466317903895 2:0.784722545670895 3:0.969135802469136 4:0.153722117710293 5:0.605809128630705 6:1.92631578947368 7:0.949377593360996 
1 qid:11 1:0.510741457896197 2:0.69922045086599 3:0.573529411764706 4:0.111277210427304 5:0.21978021978022 6:1.53927553927554 7:0.320745582183491 
2 qid:11 1:0.64486253300295 2:0.816988769043122 3:0.799180327868853 4:0.16076827465735 5:0.626609442060086 6:1.67899833291952 7:0.620418084589208 
1 qid:12 1:0.68541196666816 2:0.737909145004892 3:0.925465838509317 4:0.134359883095942 5:0.506382978723404 6:1.79541104233475 7:0.856336143449753 
2 qid:12 1:0.0 2:0.823317890606835 3:0.995098039215686 4:0.161162993818866 5:0.494736842105263 6:1.63758389261745 7:1.0 
1 qid:13 1:0.651649149730024 2:0.777157969447072 3:0.822222222222222 4:0.150992676699812 5:0.577114427860697 6:2.00503102465202 7:0.703871902282426 
2 qid:13 1:0.774515454079808 2:0.785458263608972 3:0.951515151515152 4:0.154032854071486 5:0.615702479338843 6:1.9299295239061 7:0.914808718639334 
1 qid:14 1:0.744455295335509 2:0.764601454756257 3:0.944444444444444 4:0.145525396398818 5:0.572614107883817 6:1.87692307692308 7:0.898755186721992 
2 qid:14 1:0.70983533728288 2:0.81435459571681 3:0.909547738693467 4:0.163699274388605 5:0.645833333333333 6:1.79793679384313 7:0.824534686971235 
1 qid:15 1:0.557489117109172 2:0.729272899875624 3:0.817204301075269 4:0.129400698736899 5:0.506437768240343 6:1.71879081918268 7:0.656777493606138 
2 qid:15 1:0.858903051500602 2:0.818317088384971 3:0.976470588235294 4:0.167394517602795 5:0.669421487603306 6:1.98051948051948 7:0.964576074332172 
1 qid:16 1:0.664528512348915 2:0.794218112391929 3:0.908653846153846 4:0.149959688255845 5:0.527777777777778 6:1.63735008566533 7:0.802588996763754 
2 qid:16 1:0.629635138762164 2:0.770604902456742 3:0.797872340425532 4:0.148338820209621 5:0.557213930348259 6:1.94489916011341 7:0.661758645236222 
1 qid:17 1:0.639498219638112 2:0.788510241438168 3:0.768867924528302 4:0.154721513034131 5:0.567164179104478 6:1.872921108742 7:0.611348929815829 
2 qid:17 1:0.710007760422056 2:0.832574006687937 3:0.821596244131455 4:0.173151538564902 5:0.661835748792271 6:1.94408956659111 7:0.695468114890961 
1 qid:18 1:0.585589566822275 2:0.747353090141476 3:0.830687830687831 4:0.136711401504972 5:0.536480686695279 6:1.74721718574281 7:0.682751389325784 
2 qid:18 1:0.730716111522072 2:0.812161047166702 3:0.927835051546392 4:0.162825853265251 5:0.629787234042553 6:1.79825428194993 7:0.859397163120567 
1 qid:19 1:0.732104644241817 2:0.80961765183823 3:0.925925925925926 4:0.162603298844397 5:0.643153526970954 6:1.83835978263223 7:0.859231810415604 
2 qid:19 1:0.903098944783754 2:0.902348485428118 3:0.980487804878049 4:0.203549113141629 5:0.814049586776859 6:1.98672800553678 7:0.970683647723177 
1 qid:20 1:0.721434792686548 2:0.75887205076733 3:0.930817610062893 4:0.143665177371674 5:0.573221757322176 6:1.91178743703862 7:0.875169467679636 
2 qid:20 1:0.638173329742625 2:0.767972252425954 3:0.826815642458101 4:0.147377217145928 5:0.565217391304348 6:1.95791369851797 7:0.705651728089752 
1 qid:21 1:0.0 2:0.764128665507102 3:0.994318181818182 4:0.138823568933083 5:0.347368421052632 6:1.63758389261745 7:1.0 
2 qid:21 1:0.622704090250002 2:0.778775547099426 3:0.759433962264151 4:0.150623152378393 5:0.54726368159204 6:1.84979862591803 7:0.595155135224822 
1 qid:22 1:0.253728928790191 2:0.615585661846267 3:0.678899082568807 4:0.0617777479172265 5:0.169642857142857 6:1.25799663299663 7:0.30406746031746 
2 qid:22 1:0.0 2:0.779347515769166 3:0.994535519125683 4:0.144408425154528 5:0.384210526315789 6:1.63758389261745 7:1.0 
1 qid:23 1:0.672687895694684 2:0.811281735176029 3:0.886792452830189 4:0.16009641225477 5:0.621276595744681 6:1.7175983436853 7:0.772563323201621 
2 qid:23 1:0.922894198970896 2:0.829886207125504 3:0.986666666666667 4:0.169477291050793 5:0.688679245283019 6:2.28633350331464 7:0.988053270661966 
1 qid:24 1:0.349887816251479 2:0.650668676577066 3:0.737864077669903 4:0.083277344799785 5:0.258928571428571 6:1.36824123588829 7:0.433998599439776 
2 qid:24 1:0.862679010271923 2:0.699968256127685 3:0.986666666666667 4:0.116030636925558 5:0.2 6:1.62651913658625 7:0.982645803698435 
1 qid:25 1:0.574840496702477 2:0.73989343820953 3:0.835106382978723 4:0.133003560870734 5:0.527196652719665 6:1.71251180996086 7:0.683896877833916 
2 qid:25 1:0.569573651494635 2:0.753202261255549 3:0.697872340425532 4:0.137358069067455 5:0.462686567164179 6:1.69846048726325 7:0.489165707107715 
1 qid:26 1:0.721415247570339 2:0.78192905271403 3:0.932584269662921 4:0.15113544746036 5:0.578723404255319 6:1.80830039525692 7:0.870212765957447 
2 qid:26 1:0.782468589206048 2:0.779863535820802 3:0.957317073170732 4:0.151647742542327 5:0.597510373443983 6:1.90253411306043 7:0.92500384201629 
1 qid:27 1:-0.106456094748323 2:0.531222147219946 3:0.56390977443609 4:-0.0250268744961032 5:0.0 6:0.924242424242424 7:-0.118819776714513 
2 qid:27 1:0.819548158620273 2:0.863848839678427 3:0.955445544554455 4:0.18600510615426 5:0.738589211618257 6:1.89668016194332 7:0.919004149377593 
1 qid:28 1:0.589167767222981 2:0.764600621204665 3:0.82843137254902 4:0.141536213383499 5:0.560669456066946 6:1.69816479555905 7:0.670126048749453 
2 qid:28 1:0.672656172884077 2:0.765540410637404 3:0.910614525139665 4:0.143925524052674 5:0.548936170212766 6:1.76539157231862 7:0.824017309772809 
1 qid:29 1:0.669868076280974 2:0.810572205484087 3:0.792626728110599 4:0.163527109647944 5:0.613526570048309 6:1.87502527805864 7:0.644591574939998 
2 qid:29 1:0.786177913055359 2:0.805551610731576 3:0.954545454545455 4:0.161742475141091 5:0.639004149377593 6:1.89622597608079 7:0.918538655983212 
1 qid:30 1:0.73073488351896 2:0.788817155199966 3:0.932203389830508 4:0.154557746573502 5:0.609958506224066 6:1.85152111046848 7:0.87272080616479 
2 qid:30 1:0.698722642218331 2:0.818644233763673 3:0.892156862745098 4:0.165630878796023 5:0.661157024793388 6:1.80688977988708 7:0.793769620864526 
1 qid:31 1:0.784153354591425 2:0.782451402937155 3:0.957575757575758 4:0.152659735286213 5:0.601659751037344 6:1.90298303569211 7:0.925463941145025 
2 qid:31 1:0.669407961699507 2:0.788827486734426 3:0.846153846153846 4:0.155552942757323 5:0.602870813397129 6:1.98468899521531 7:0.73763440860215 
1 qid:32 1:0.636659465493601 2:0.709442614683818 3:0.919753086419753 4:0.120532115022843 5:0.37037037037037 6:1.65955882352941 7:0.830555555555556 
2 qid:32 1:0.586324114123234 2:0.759894839595169 3:0.87378640776699 4:0.133801397473797 5:0.453703703703704 6:1.57425028835063 7:0.723129992737836 
1 qid:33 1:-0.168568984964642 2:0.516326898626789 3:0.54014598540146 4:-0.0391359849502822 5:0.0 6:0.88501776549546 7:-0.180340557275542 
2 qid:33 1:0.647715103744649 2:0.791477121691686 3:0.855 4:0.154637530233808 5:0.609442060085837 6:1.79823990982789 7:0.729372152901565 
1 qid:34 1:0.658511329564194 2:0.750008667864759 3:0.907514450867052 4:0.138004736629938 5:0.523404255319149 6:1.75965605713889 7:0.817842478536767 
2 qid:34 1:0.76872966889648 2:0.832472564893309 3:0.913294797687861 4:0.172366299381887 5:0.6875 6:2.15407107512371 7:0.857309941520468 
1 qid:35 1:0.64235342342327 2:0.789301039185188 3:0.798029556650246 4:0.155204414135985 5:0.584541062801932 6:1.88833609729132 7:0.654397053876525 
2 qid:35 1:0.769497140278345 2:0.810880998764764 3:0.925 4:0.163228970706799 5:0.653846153846154 6:2.18281402142162 7:0.878661844484629 
1 qid:36 1:0.694029330675498 2:0.780399393358842 3:0.918032786885246 4:0.1499218959957 5:0.574468085106383 6:1.77966064682375 7:0.839379334665569 
2 qid:36 1:0.771863287094212 2:0.81382585989698 3:0.925465838509317 4:0.164404729911314 5:0.658653846153846 6:2.18384131591679 7:0.879424977538185 
1 qid:37 1:0.726814119466633 2:0.758038241651733 3:0.938271604938272 4:0.142804353668369 5:0.558333333333333 6:1.8570564516129 7:0.885625 
2 qid:37 1:0.757699438338512 2:0.782871372036032 3:0.946745562130177 4:0.15260934560602 5:0.601659751037344 6:1.88106378336445 7:0.902998981290531 
1 qid:38 1:0.64762437267697 2:0.750484339734046 3:0.896551724137931 4:0.138504434291857 5:0.541666666666667 6:1.77325581395349 7:0.799031007751938 
2 qid:38 1:0.736443536425206 2:0.823452943469539 3:0.888268156424581 4:0.169174952969632 5:0.668269230769231 6:2.09430682312038 7:0.812913640032284 
1 qid:39 1:0.752144904913168 2:0.756392806056269 3:0.949044585987261 4:0.142514613007256 5:0.560165975103734 6:1.88648295677158 7:0.908553071877928 
2 qid:39 1:0.794034118736338 2:0.880473485835853 3:0.889423076923077 4:0.193664337543671 5:0.764150943396226 6:2.05605422238505 7:0.811172083860982 
1 qid:40 1:0.632633480985446 2:0.82395497611007 3:0.784671532846715 4:0.155267401236227 5:0.616666666666667 6:1.54814990512334 7:0.566421568627451 
2 qid:40 1:0.734263860977194 2:0.799816582186617 3:0.927777777777778 4:0.159281779091642 5:0.636363636363636 6:1.88058315535333 7:0.866264730063031 
1 qid:41 1:0.783061876341811 2:0.777333458821617 3:0.95625 4:0.150917092179522 5:0.603305785123967 6:1.93995187781149 7:0.924668107440568 
2 qid:41 1:0.771433310470958 2:0.829173454239894 3:0.917647058823529 4:0.170888202096211 5:0.682692307692308 6:2.16460622710623 7:0.865136054421769 
1 qid:42 1:0.839897062331669 2:0.77953902337504 3:0.974193548387097 4:0.151899690943295 5:0.607438016528926 6:1.97698914276454 7:0.961103140443169 
2 qid:42 1:0.777399596510537 2:0.843201469045617 3:0.939698492462312 4:0.176821586938995 5:0.701244813278008 6:1.8653897531803 7:0.886934726288519 
1 qid:43 1:0.635568742950328 2:0.784148305181674 3:0.849246231155779 4:0.151517569201827 5:0.59656652360515 6:1.78610487788937 7:0.718284064894994 
2 qid:43 1:0.689060566694552 2:0.783280892697786 3:0.913978494623656 4:0.150833109379199 5:0.578723404255319 6:1.77161024230968 7:0.830712303422757 
1 qid:44 1:0.651711423265486 2:0.711716294873305 3:0.925 4:0.122094195108842 5:0.385321100917431 6:1.68157524613221 7:0.844152827778423 
2 qid:44 1:0.698259489772995 2:0.753734662881432 3:0.92814371257485 4:0.140280670518678 5:0.531914893617021 6:1.80026350461133 7:0.861560283687943 
1 qid:45 1:0.57392069121605 2:0.719684356275869 3:0.863636363636364 4:0.124571687718355 5:0.468085106382979 6:1.67389032756349 7:0.725507459036439 
2 qid:45 1:0.695865951960688 2:0.819532009814733 3:0.741176470588235 4:0.164270357430798 5:0.591346153846154 6:1.74338704773487 7:0.552230378317335 
1 qid:46 1:0.594494556632678 2:0.714142842854285 3:0.895348837209302 4:0.120784063423811 5:0.385321100917431 6:1.62666666666667 7:0.776146788990826 
2 qid:46 1:0.759022456427116 2:0.823680738018272 3:0.737089201877934 4:0.169048978769148 5:0.594117647058824 6:2.1223306384165 7:0.599988077140898 
1 qid:47 1:0.53572915916995 2:0.739440857810318 3:0.783653846153846 4:0.130416890620801 5:0.506437768240343 6:1.64706862785949 7:0.59124309918142 
2 qid:47 1:0.648347912916901 2:0.735103429446213 3:0.919540229885057 4:0.12936710561677 5:0.416666666666667 6:1.65851573187414 7:0.829242032730405 
1 qid:48 1:0.68541196666816 2:0.737909145004892 3:0.925465838509317 4:0.134359883095942 5:0.506382978723404 6:1.79541104233475 7:0.856336143449753 
2 qid:48 1:0.646062916856613 2:0.748579048431991 3:0.888235294117647 4:0.138773179252889 5:0.552301255230126 6:1.82307232516438 7:0.790017211703959 
1 qid:49 1:0.732772415431877 2:0.825709462525926 3:0.879120879120879 4:0.170115560333244 5:0.669902912621359 6:2.09255663430421 7:0.798108747044917 
2 qid:49 1:0.801034698160189 2:0.899476906014513 3:0.909090909090909 4:0.199845471647407 5:0.796680497925311 6:1.80283400809717 7:0.822821576763485 
1 qid:50 1:0.714914695589658 2:0.76122018140566 3:0.93452380952381 4:0.143316648750336 5:0.54468085106383 6:1.81265774560693 7:0.874903870802358 
2 qid:50 1:0.666884810980197 2:0.787427056214523 3:0.897435897435897 4:0.151517569201827 5:0.582978723404255 6:1.73896659771857 7:0.795568294565097 
1 qid:51 1:0.746855637655743 2:0.876063078812593 3:0.883534136546185 4:0.18636203305563 5:0.736170212765957 6:1.71019826855067 7:0.764596433801361 
2 qid:51 1:0.935278771969528 2:0.906731071958875 3:0.991967871485944 4:0.195016460628863 5:0.721052631578947 6:1.63095399831535 7:0.989601534199872 
1 qid:52 1:0.582826932652909 2:0.769396523125991 3:0.731914893617021 4:0.142989115829078 5:0.514150943396226 6:1.68936756012633 7:0.529514212850656 
2 qid:52 1:0.600822169279107 2:0.76260989325157 3:0.778894472361809 4:0.144337039774254 5:0.536231884057971 6:1.84290934059197 7:0.620933215311523 
1 qid:53 1:0.746290232377678 2:0.823443611518234 3:0.896551724137931 4:0.168839021768342 5:0.669902912621359 6:2.13479340708964 7:0.828962559788884 
2 qid:53 1:0.927809818880973 2:0.846765470377177 3:0.987179487179487 4:0.176431066917495 5:0.716981132075472 6:2.28693947561872 7:0.988518727649162 
1 qid:54 1:0.57308776231369 2:0.78208516553316 3:0.804255319148936 4:0.142602794947595 5:0.5625 6:1.58770593936038 7:0.607296137339056 
2 qid:54 1:0.772358222968456 2:0.868037079906742 3:0.91705069124424 4:0.187256449879065 5:0.747933884297521 6:1.85708245243129 7:0.843146152391757 
1 qid:55 1:0.775689900820802 2:0.76942548655302 3:0.95625 4:0.147599771566783 5:0.580912863070539 6:1.90068159688413 7:0.92310520510531 
2 qid:55 1:0.734533670691709 2:0.848056622593499 3:0.823529411764706 4:0.17962241332975 5:0.6875 6:1.93905865823674 7:0.697586431833007 
1 qid:56 1:0.741753715840214 2:0.760156404283265 3:0.962365591397849 4:0.134506852996506 5:0.336842105263158 6:1.58418441785818 7:0.916247139588101 
2 qid:56 1:0.779577214837117 2:0.825787524678624 3:0.946808510638298 4:0.169788027411986 5:0.672199170124481 6:1.88010970353925 7:0.902021148440637 
1 qid:57 1:0.679746708218317 2:0.743571755026248 3:0.921212121212121 4:0.13625789438323 5:0.514893617021277 6:1.78685225150949 7:0.847121785667667 
2 qid:57 1:0.864528981416109 2:0.847025873387985 3:0.969135802469136 4:0.177237301800591 5:0.716981132075472 6:2.24433962264151 7:0.955797101449275 
1 qid:58 1:0.650167800003006 2:0.731044724691214 3:0.908536585365854 4:0.131172735823703 5:0.493617021276596 6:1.76216268969892 7:0.820541108484371 
2 qid:58 1:0.0 2:0.737308728467136 3:0.99390243902439 4:0.129249529696318 5:0.284210526315789 6:1.63758389261745 7:1.0 
1 qid:59 1:0.664403813461578 2:0.807621455208927 3:0.81042654028436 4:0.162305159903252 5:0.617924528301887 6:1.87234810869369 7:0.670064489286457 
2 qid:59 1:0.810790456282378 2:0.800174094224535 3:0.964705882352941 4:0.159768879333512 5:0.630705394190871 6:1.91690765374976 7:0.939735230191662 
1 qid:60 1:0.716525193932992 2:0.805474349272303 3:0.733009708737864 4:0.161750873421123 5:0.564705882352941 6:2.11072664359862 7:0.593784683684795 
2 qid:60 1:0.716525193932992 2:0.805474349272303 3:0.733009708737864 4:0.161750873421123 5:0.564705882352941 6:2.11072664359862 7:0.593784683684795 
1 qid:61 1:0.0 2:0.739580871691401 3:0.993939393939394 4:0.130047366299382 5:0.289473684210526 6:1.63758389261745 7:1.0 
2 qid:61 1:0.654064537073618 2:0.775860116738547 3:0.703703703703704 4:0.150371203977425 5:0.497175141242938 6:1.94540366439622 7:0.538059320251225 
1 qid:62 1:0.624106721630803 2:0.810809444952756 3:0.821576763485477 4:0.155800692018275 5:0.618257261410788 6:1.62851286568529 7:0.644160488897377 
2 qid:62 1:0.661374430676924 2:0.795938094569017 3:0.830769230769231 4:0.158106019887127 5:0.608490566037736 6:1.92022680613941 7:0.706840880078096 
1 qid:63 1:0.785662159991638 2:0.719004368470175 3:0.975308641975309 4:0.121506315506584 5:0.242105263157895 6:1.60687919463087 7:0.951842105263158 
2 qid:63 1:0.78994478068195 2:0.887189181842765 3:0.917748917748918 4:0.194861092448267 5:0.775933609958506 6:1.82041263723636 7:0.840837848121908 
1 qid:64 1:0.675310496473545 2:0.823403912533084 3:0.846153846153846 4:0.166878023380812 5:0.656652360515021 6:1.77882297607149 7:0.711630405586892 
2 qid:64 1:0.692987820057495 2:0.842024895819242 3:0.863829787234043 4:0.172269719161516 5:0.684647302904564 6:1.71284599746312 7:0.730593200719463 
1 qid:65 1:0.74460505859145 2:0.802072768846853 3:0.932960893854749 4:0.160297970975544 5:0.640495867768595 6:1.8912079189429 7:0.876716733269028 
2 qid:65 1:0.692900749187792 2:0.819599961863513 3:0.82843137254902 4:0.167831228164472 5:0.644230769230769 6:1.95125666412795 7:0.706647807637907 
1 qid:66 1:0.714914695589658 2:0.76122018140566 3:0.93452380952381 4:0.143316648750336 5:0.54468085106383 6:1.81265774560693 7:0.874903870802358 
2 qid:66 1:0.758119138674419 2:0.76146385179849 3:0.948717948717949 4:0.144735958075786 5:0.578512396694215 6:1.92486851990984 7:0.909830007390983 
1 qid:67 1:0.722097681607922 2:0.8162114415508 3:0.883977900552486 4:0.166470706799248 5:0.655660377358491 6:2.04469273743017 7:0.802445146142013 
2 qid:67 1:0.708896848183767 2:0.822636662752756 3:0.850515463917526 4:0.169174952969632 5:0.657004830917874 6:2.01368760064412 7:0.746737841043891 
1 qid:68 1:0.757908955392396 2:0.78386180166962 3:0.947058823529412 4:0.152915882827197 5:0.6 6:1.87403993855607 7:0.903174603174603 
2 qid:68 1:0.655344666281066 2:0.797182778728865 3:0.780952380952381 4:0.158458747648482 5:0.587064676616915 6:1.90260237275163 7:0.6321361565264 
1 qid:69 1:0.873442191341971 2:0.730464160562439 3:0.987730061349693 4:0.126402512765386 5:0.268421052631579 6:1.62741256409188 7:0.984047074207257 
2 qid:69 1:0.650981046241067 2:0.776670179372098 3:0.723300970873786 4:0.15079951625907 5:0.51685393258427 6:1.98898435778806 7:0.56786843769766 
1 qid:70 1:0.79950235380824 2:0.744223011740783 3:0.976878612716763 4:0.130282518140285 5:0.3 6:1.6088543506417 7:0.954939981532779 
2 qid:70 1:0.73421424974509 2:0.800807551814251 3:0.902439024390244 4:0.159735286213383 5:0.634615384615385 6:2.12891737891738 7:0.838624338624339 
1 qid:71 1:0.813720060645832 2:0.774341993361103 3:0.968354430379747 4:0.149674146734749 5:0.589211618257261 6:1.92504930966469 7:0.948079582934355 
2 qid:71 1:0.769296749197533 2:0.818162783011004 3:0.920245398773006 4:0.166059191077667 5:0.66504854368932 6:2.19236567569197 7:0.87101889784591 
1 qid:72 1:0.825168901836387 2:0.72820615157248 3:0.981707317073171 4:0.12515116904058 5:0.263157894736842 6:1.61736680752341 7:0.968291098115659 
2 qid:72 1:0.85011208127704 2:0.800454159880961 3:0.975460122699387 4:0.160163598495028 5:0.640495867768595 6:1.97895385247164 7:0.963035903650962 
1 qid:73 1:0.773984299647883 2:0.766793891417512 3:0.955974842767296 4:0.146587778822897 5:0.576763485477178 6:1.90020371850744 7:0.92261542934165 
2 qid:73 1:0.689157270532739 2:0.799006214728077 3:0.902061855670103 4:0.157417360924483 5:0.622406639004149 6:1.79048582995951 7:0.810165975103734 
1 qid:74 1:0.0 2:0.744104344274232 3:0.994011976047904 4:0.131643039505509 5:0.3 6:1.63758389261745 7:1.0 
2 qid:74 1:0.758447281247855 2:0.836727817113101 3:0.9 4:0.174449072829884 5:0.692307692307692 6:2.12208297320657 7:0.83354735152488 
1 qid:75 1:0.657186112171995 2:0.781144057740587 3:0.834254143646409 4:0.152537960225746 5:0.587378640776699 6:1.98513858002929 7:0.719640239312176 
2 qid:75 1:0.782644430928172 2:0.800518262595367 3:0.954022988505747 4:0.159718489653319 5:0.630705394190871 6:1.89530176066284 7:0.917591431052784 
1 qid:76 1:0.277847216434985 2:0.663146837030641 3:0.642066420664207 4:0.0687273246439129 5:0.251063829787234 6:1.24048958960871 7:0.258910068812782 
2 qid:76 1:0.571882503996697 2:0.751826873364092 3:0.754807692307692 4:0.138882356893308 5:0.507177033492823 6:1.76819807683374 7:0.575460208094095 
1 qid:77 1:0.636225811198941 2:0.790619626548951 3:0.773148148148148 4:0.155049045955388 5:0.572815533980582 6:1.83758279647945 7:0.611851262676476 
2 qid:77 1:0.703265242233544 2:0.801551224726991 3:0.904255319148936 4:0.159642905133029 5:0.635983263598326 6:1.8552211274576 7:0.820874897439219 
1 qid:78 1:0.0 2:0.702345065195184 3:0.993288590604027 4:0.117281980650363 5:0.205263157894737 6:1.63758389261745 7:1.0 
2 qid:78 1:0.66719948898147 2:0.799866858452972 3:0.875 4:0.157845673206127 5:0.627615062761506 6:1.79434512488906 7:0.762443714250943 
1 qid:79 1:0.813003016885319 2:0.702408345226414 3:0.980392156862745 4:0.11637496640688 5:0.205263157894737 6:1.6158940397351 7:0.96598117811084 
2 qid:79 1:0.663088081972093 2:0.763386987494969 3:0.905555555555556 4:0.142863141628594 5:0.54468085106383 6:1.75547364213705 7:0.813339708343294 
1 qid:80 1:0.681689561622014 2:0.798278991699991 3:0.770408163265306 4:0.159113813490997 5:0.582417582417582 6:2.07318454741135 7:0.638299305976686 
2 qid:80 1:0.869670594996646 2:0.824335066515305 3:0.973684210526316 4:0.167696855683956 5:0.679245283018868 6:2.25584905660377 7:0.96463768115942 
1 qid:81 1:0.67677914065221 2:0.807178003896142 3:0.824120603015075 4:0.162779662725074 5:0.623188405797101 6:1.95061183452267 7:0.700272774897484 
2 qid:81 1:0.794334045606705 2:0.847160033663468 3:0.92485549132948 4:0.177900765923139 5:0.713592233009709 6:2.20269119400443 7:0.878561652357845 
1 qid:82 1:0.247282121165421 2:0.643996447138706 3:0.670682730923695 4:0.0611604743348562 5:0.159817351598174 6:1.21921045106332 7:0.269258499251289 
2 qid:82 1:0.779627347073065 2:0.853180118412739 3:0.907608695652174 4:0.181201289975813 5:0.721153846153846 6:2.13989856297549 7:0.846781789638933 
1 qid:83 1:0.784983014433597 2:0.860577143668521 3:0.903743315508021 4:0.184233069067455 5:0.733009708737864 6:2.15124639202309 7:0.840981406938854 
2 qid:83 1:0.845748764947721 2:0.892114333125515 3:0.941176470588235 4:0.197023649556571 5:0.793269230769231 6:2.21933471933472 7:0.905791505791506 
1 qid:84 1:0.55770807598904 2:0.750512230689307 3:0.654411764705882 4:0.129148750335931 5:0.407766990291262 6:1.5529665587918 7:0.403940110323089 
2 qid:84 1:0.693641336608087 2:0.793262984079245 3:0.725490196078431 4:0.157031040042999 5:0.541176470588235 6:2.08899242865463 7:0.582165763746186 
1 qid:85 1:0.612585813664115 2:0.775625256016972 3:0.842364532019704 4:0.146638168503091 5:0.581589958158996 6:1.72693020254377 7:0.697736218505864 
2 qid:85 1:0.602409373723915 2:0.7596129593264 3:0.770408163265306 4:0.143635783391561 5:0.527363184079602 6:1.87721187875058 7:0.614353963863645 
1 qid:86 1:0.664528512348915 2:0.794218112391929 3:0.68978102189781 4:0.149959688255845 5:0.504854368932039 6:1.63735008566533 7:0.46558197747184 
2 qid:86 1:0.800447818198435 2:0.779805113576648 3:0.962264150943396 4:0.151933284063424 5:0.607438016528926 6:1.95230825919882 7:0.936823572057377 
1 qid:87 1:0.491113359068744 2:0.724058109071901 3:0.636029411764706 4:0.115501545283526 5:0.354066985645933 6:1.48743576111997 7:0.36514005044471 
2 qid:87 1:0.661967731466312 2:0.820354708463209 3:0.849557522123894 4:0.163766460628863 5:0.652892561983471 6:1.71945100354191 7:0.707752613240418 
1 qid:88 1:0.170343557670253 2:0.622916714938796 3:0.62781954887218 4:0.041957807041118 5:0.0821917808219178 6:1.14070068716909 7:0.172824131728241 
2 qid:88 1:0.0 2:0.739580871691401 3:0.993939393939394 4:0.130047366299382 5:0.289473684210526 6:1.63758389261745 7:1.0 
1 qid:89 1:0.580798791802021 2:0.736796037119642 3:0.878947368421053 4:0.12701558720774 5:0.422018348623853 6:1.59590228526399 7:0.738044114776498 
2 qid:89 1:0.73676432933014 2:0.840378255341513 3:0.862244897959184 4:0.17644786347756 5:0.689320388349515 6:2.0514463016715 7:0.768077794838049 
1 qid:90 1:0.657191102010863 2:0.693697697643341 3:0.944099378881988 4:0.110462577264176 5:0.184210526315789 6:1.55518973449833 7:0.870771267792122 
2 qid:90 1:0.66368948949237 2:0.773671811085627 3:0.689814814814815 4:0.149615358774523 5:0.47953216374269 6:1.97365688364213 7:0.525221852059318 
1 qid:91 1:0.83363358315638 2:0.74640869342698 3:0.563333333333333 4:0.13153386186509 5:0.223529411764706 6:1.61831819976313 7:0.330547465282175 
