2 qid:29 1:0.0 2:0.851942751370597 3:0.978723404255319 4:0.15525 5:0.725806451612903 6:3.2258064516129 7:1.0 
1 qid:30 1:0.63484838171966 2:0.723327843521426 3:0.745762711864407 4:0.12665 5:0.467741935483871 6:2.43350311262026 7:0.644037630307653 
2 qid:30 1:0.0 2:0.924804388989767 3:0.985074626865672 4:0.2015 5:0.855263157894737 6:2.63157894736842 7:1.0 
1 qid:31 1:0.0 2:0.819178021909125 3:0.981132075471698 4:0.1581 5:0.671052631578947 6:2.63157894736842 7:1.0 
2 qid:31 1:0.796953066901664 2:0.837868898753245 3:0.88135593220339 4:0.162375 5:0.692307692307692 6:2.75303643724696 7:0.844054580896686 
1 qid:32 1:0.0 2:0.832050294337844 3:0.978723404255319 4:0.151875 5:0.692307692307692 6:3.07692307692308 7:1.0 
2 qid:32 1:0.0 2:0.924804388989767 3:0.985074626865672 4:0.2015 5:0.855263157894737 6:2.63157894736842 7:1.0 
1 qid:33 1:0.0 2:0.769483764063866 3:0.978723404255319 4:0.1395 5:0.592105263157895 6:2.63157894736842 7:1.0 
2 qid:33 1:0.0 2:0.948683298050514 3:0.978723404255319 4:0.16875 5:0.9 6:4.0 7:1.0 
1 qid:34 1:0.0 2:0.796117338651413 3:0.978723404255319 4:0.145125 5:0.633802816901408 6:2.8169014084507 7:1.0 
2 qid:34 1:0.871301314240382 2:0.907692307692308 3:0.895522388059702 4:0.189375 5:0.815384615384615 6:2.79289940828402 7:0.863247863247863 
1 qid:35 1:0.0 2:0.832050294337844 3:0.978723404255319 4:0.151875 5:0.692307692307692 6:3.07692307692308 7:1.0 
2 qid:35 1:0.0 2:0.924804388989767 3:0.985074626865672 4:0.2015 5:0.855263157894737 6:2.63157894736842 7:1.0 
1 qid:36 1:0.0 2:0.811107105653813 3:0.980769230769231 4:0.155 5:0.657894736842105 6:2.63157894736842 7:1.0 
2 qid:36 1:0.0 2:0.948683298050514 3:0.978723404255319 4:0.16875 5:0.9 6:4.0 7:1.0 
1 qid:37 1:0.0 2:0.866025403784439 3:0.983050847457627 4:0.1767 5:0.75 6:2.63157894736842 7:1.0 
2 qid:37 1:0.0 2:1.0 3:0.985074626865672 4:0.219375 5:1.0 6:3.07692307692308 7:1.0 
1 qid:38 1:0.0 2:0.734488722997519 3:0.976744186046512 4:0.1271 5:0.539473684210526 6:2.63157894736842 7:1.0 
2 qid:38 1:0.850488459374304 2:0.890733738783141 3:0.892307692307692 4:0.182625 5:0.784615384615385 6:2.78388278388278 7:0.858906525573192 
1 qid:39 1:0.0 2:0.752189785681919 3:0.977777777777778 4:0.1333 5:0.565789473684211 6:2.63157894736842 7:1.0 
2 qid:39 1:0.0 2:0.769483764063866 3:0.978723404255319 4:0.1395 5:0.592105263157895 6:2.63157894736842 7:1.0 
1 qid:40 1:0.766798625179066 2:0.733547673638626 3:0.91304347826087 4:0.1269 5:0.535211267605634 6:2.62483994878361 7:0.894291754756871 
2 qid:40 1:0.0 2:0.752189785681919 3:0.977777777777778 4:0.1333 5:0.565789473684211 6:2.63157894736842 7:1.0 
1 qid:41 1:0.0 2:0.752189785681919 3:0.977777777777778 4:0.1333 5:0.565789473684211 6:2.63157894736842 7:1.0 
2 qid:41 1:0.0 2:0.819178021909125 3:0.981132075471698 4:0.1581 5:0.671052631578947 6:2.63157894736842 7:1.0 
1 qid:42 1:0.0 2:0.769483764063866 3:0.978723404255319 4:0.1395 5:0.592105263157895 6:2.63157894736842 7:1.0 
2 qid:42 1:0.0 2:0.832050294337844 3:0.978723404255319 4:0.151875 5:0.692307692307692 6:3.07692307692308 7:1.0 
1 qid:43 1:0.0 2:0.881087844357011 3:0.983606557377049 4:0.1829 5:0.776315789473684 6:2.63157894736842 7:1.0 
2 qid:43 1:0.850488459374304 2:0.890733738783141 3:0.892307692307692 4:0.182625 5:0.784615384615385 6:2.78388278388278 7:0.858906525573192 
1 qid:44 1:0.0 2:0.752189785681919 3:0.977777777777778 4:0.1333 5:0.565789473684211 6:2.63157894736842 7:1.0 
2 qid:44 1:0.0 2:0.819178021909125 3:0.981132075471698 4:0.1581 5:0.671052631578947 6:2.63157894736842 7:1.0 
1 qid:45 1:0.0 2:0.752189785681919 3:0.977777777777778 4:0.1333 5:0.565789473684211 6:2.63157894736842 7:1.0 
2 qid:45 1:0.768746807986463 2:0.789352217376326 3:0.884615384615385 4:0.14375 5:0.615384615384615 6:2.76923076923077 7:0.851851851851852 
1 qid:46 1:0.734108493379063 2:0.79290517226346 3:0.847457627118644 4:0.149525 5:0.611940298507463 6:2.56611678449856 7:0.788946049333861 
2 qid:46 1:0.0 2:0.819178021909125 3:0.981132075471698 4:0.1581 5:0.671052631578947 6:2.63157894736842 7:1.0 
1 qid:47 1:0.0 2:0.769483764063866 3:0.978723404255319 4:0.1395 5:0.592105263157895 6:2.63157894736842 7:1.0 
2 qid:47 1:0.0 2:0.819178021909125 3:0.981132075471698 4:0.1581 5:0.671052631578947 6:2.63157894736842 7:1.0 
1 qid:48 1:0.0 2:0.88578517972214 3:0.981132075471698 4:0.172125 5:0.784615384615385 6:3.07692307692308 7:1.0 
2 qid:48 1:0.0 2:0.936441710371274 3:0.983050847457627 4:0.192375 5:0.876923076923077 6:3.07692307692308 7:1.0 
1 qid:49 1:0.0 2:0.752189785681919 3:0.977777777777778 4:0.1333 5:0.565789473684211 6:2.63157894736842 7:1.0 
2 qid:49 1:0.0 2:0.819178021909125 3:0.981132075471698 4:0.1581 5:0.671052631578947 6:2.63157894736842 7:1.0 
1 qid:50 1:0.0 2:0.832050294337844 3:0.978723404255319 4:0.151875 5:0.692307692307692 6:3.07692307692308 7:1.0 
2 qid:50 1:0.0 2:1.0 3:0.985074626865672 4:0.219375 5:1.0 6:3.07692307692308 7:1.0 
1 qid:51 1:0.0 2:0.769483764063866 3:0.978723404255319 4:0.1395 5:0.592105263157895 6:2.63157894736842 7:1.0 
2 qid:51 1:0.0 2:0.866025403784439 3:0.983050847457627 4:0.1767 5:0.75 6:2.63157894736842 7:1.0 
1 qid:52 1:0.0 2:0.769483764063866 3:0.978723404255319 4:0.1395 5:0.592105263157895 6:2.63157894736842 7:1.0 
2 qid:52 1:0.871301314240382 2:0.907692307692308 3:0.895522388059702 4:0.189375 5:0.815384615384615 6:2.79289940828402 7:0.863247863247863 
1 qid:53 1:0.87258661900745 2:0.891132788679007 3:0.867924528301887 4:0.16125 5:0.78 6:3.52941176470588 7:0.843137254901961 
2 qid:53 1:0.0 2:0.924804388989767 3:0.985074626865672 4:0.2015 5:0.855263157894737 6:2.63157894736842 7:1.0 
1 qid:54 1:0.0 2:0.752189785681919 3:0.977777777777778 4:0.1333 5:0.565789473684211 6:2.63157894736842 7:1.0 
2 qid:54 1:0.0 2:0.769483764063866 3:0.978723404255319 4:0.1395 5:0.592105263157895 6:2.63157894736842 7:1.0 
1 qid:55 1:0.0 2:0.786397515657049 3:0.979591836734694 4:0.1457 5:0.618421052631579 6:2.63157894736842 7:1.0 
2 qid:55 1:0.0 2:0.948683298050514 3:0.978723404255319 4:0.16875 5:0.9 6:4.0 7:1.0 
1 qid:56 1:0.0 2:0.851942751370597 3:0.978723404255319 4:0.15525 5:0.725806451612903 6:3.2258064516129 7:1.0 
2 qid:56 1:0.0 2:0.866025403784439 3:0.983050847457627 4:0.1767 5:0.75 6:2.63157894736842 7:1.0 
1 qid:57 1:0.657653995359898 2:0.744030370286151 3:0.754098360655738 4:0.13355 5:0.5 6:2.4603608529251 7:0.656104151314173 
2 qid:57 1:0.0 2:0.769483764063866 3:0.978723404255319 4:0.1395 5:0.592105263157895 6:2.63157894736842 7:1.0 
1 qid:58 1:0.0 2:0.752189785681919 3:0.977777777777778 4:0.1333 5:0.565789473684211 6:2.63157894736842 7:1.0 
2 qid:58 1:0.0 2:0.819178021909125 3:0.981132075471698 4:0.1581 5:0.671052631578947 6:2.63157894736842 7:1.0 
1 qid:59 1:0.0 2:0.769483764063866 3:0.978723404255319 4:0.1395 5:0.592105263157895 6:2.63157894736842 7:1.0 
2 qid:59 1:0.0 2:0.819178021909125 3:0.981132075471698 4:0.1581 5:0.671052631578947 6:2.63157894736842 7:1.0 
1 qid:60 1:0.0 2:0.769483764063866 3:0.978723404255319 4:0.1395 5:0.592105263157895 6:2.63157894736842 7:1.0 
2 qid:60 1:0.808379434059028 2:0.863735512521787 3:0.865671641791045 4:0.176125 5:0.73134328358209 6:2.61768082663605 7:0.814921920185078 
1 qid:61 1:0.0 2:0.769483764063866 3:0.978723404255319 4:0.1395 5:0.592105263157895 6:2.63157894736842 7:1.0 
2 qid:61 1:0.0 2:0.819178021909125 3:0.981132075471698 4:0.1581 5:0.671052631578947 6:2.63157894736842 7:1.0 
1 qid:62 1:0.0 2:0.769483764063866 3:0.978723404255319 4:0.1395 5:0.592105263157895 6:2.63157894736842 7:1.0 
2 qid:62 1:0.0 2:0.811107105653813 3:0.653846153846154 4:0.155 5:0.48 6:2.63157894736842 7:0.543859649122807 
1 qid:63 1:0.0 2:0.813350146946849 3:0.977777777777778 4:0.145125 5:0.661538461538462 6:3.07692307692308 7:1.0 
2 qid:63 1:0.0 2:0.866025403784439 3:0.983050847457627 4:0.1767 5:0.75 6:2.63157894736842 7:1.0 
1 qid:64 1:0.63484838171966 2:0.723327843521426 3:0.745762711864407 4:0.12665 5:0.467741935483871 6:2.43350311262026 7:0.644037630307653 
2 qid:64 1:0.0 2:0.819178021909125 3:0.981132075471698 4:0.1581 5:0.671052631578947 6:2.63157894736842 7:1.0 
1 qid:65 1:0.730028624817766 2:0.803373779308484 3:0.8125 4:0.15425 5:0.615384615384615 6:2.53101736972705 7:0.73715651135006 
2 qid:65 1:0.0 2:0.832050294337844 3:0.978723404255319 4:0.151875 5:0.692307692307692 6:3.07692307692308 7:1.0 
1 qid:66 1:0.0 2:0.769483764063866 3:0.978723404255319 4:0.1395 5:0.592105263157895 6:2.63157894736842 7:1.0 
2 qid:66 1:0.808379434059028 2:0.863735512521787 3:0.865671641791045 4:0.176125 5:0.73134328358209 6:2.61768082663605 7:0.814921920185078 
1 qid:67 1:0.0 2:0.851942751370597 3:0.978723404255319 4:0.15525 5:0.725806451612903 6:3.2258064516129 7:1.0 
2 qid:67 1:0.0 2:0.851942751370597 3:0.978723404255319 4:0.15525 5:0.725806451612903 6:3.2258064516129 7:1.0 
1 qid:68 1:0.646716070958498 2:0.708372108976715 3:0.807692307692308 4:0.12125 5:0.477611940298507 6:2.44776119402985 7:0.729323308270677 
2 qid:68 1:0.0 2:0.811107105653813 3:0.980769230769231 4:0.155 5:0.657894736842105 6:2.63157894736842 7:1.0 
1 qid:69 1:0.0 2:0.769483764063866 3:0.978723404255319 4:0.1395 5:0.592105263157895 6:2.63157894736842 7:1.0 
2 qid:69 1:0.0 2:0.769483764063866 3:0.978723404255319 4:0.1395 5:0.592105263157895 6:2.63157894736842 7:1.0 
1 qid:70 1:0.0 2:0.752189785681919 3:0.977777777777778 4:0.1333 5:0.565789473684211 6:2.63157894736842 7:1.0 
2 qid:70 1:0.0 2:0.786397515657049 3:0.979591836734694 4:0.1457 5:0.618421052631579 6:2.63157894736842 7:1.0 
1 qid:71 1:0.682086047487546 2:0.73560719117828 3:0.830188679245283 4:0.129575 5:0.522388059701492 6:2.51682762657302 7:0.764116172784903 
2 qid:71 1:0.0 2:0.769483764063866 3:0.978723404255319 4:0.1395 5:0.592105263157895 6:2.63157894736842 7:1.0 
1 qid:72 1:0.0 2:0.752189785681919 3:0.977777777777778 4:0.1333 5:0.565789473684211 6:2.63157894736842 7:1.0 
2 qid:72 1:0.0 2:0.956813961931199 3:0.985074626865672 4:0.209625 5:0.915492957746479 6:2.8169014084507 7:1.0 
1 qid:73 1:0.0 2:0.819178021909125 3:0.981132075471698 4:0.1581 5:0.671052631578947 6:2.63157894736842 7:1.0 
2 qid:73 1:0.0 2:0.832050294337844 3:0.978723404255319 4:0.151875 5:0.692307692307692 6:3.07692307692308 7:1.0 
1 qid:74 1:0.0 2:0.760885910252682 3:0.978260869565217 4:0.1364 5:0.578947368421053 6:2.63157894736842 7:1.0 
2 qid:74 1:0.0 2:1.0 3:0.987179487179487 4:0.2356 5:1.0 6:2.63157894736842 7:1.0 
1 qid:75 1:0.0 2:0.924804388989767 3:0.985074626865672 4:0.2015 5:0.855263157894737 6:2.63157894736842 7:1.0 
2 qid:75 1:0.0 2:0.924804388989767 3:0.985074626865672 4:0.2015 5:0.855263157894737 6:2.63157894736842 7:1.0 
1 qid:76 1:0.748592554232326 2:0.781575158578359 3:0.867924528301887 4:0.142125 5:0.6 6:2.71493212669683 7:0.825708061002179 
2 qid:76 1:0.730028624817766 2:0.803373779308484 3:0.776119402985075 4:0.15425 5:0.596774193548387 6:2.53101736972705 7:0.687848383500557 
1 qid:77 1:0.871301314240382 2:0.907692307692308 3:0.895522388059702 4:0.189375 5:0.815384615384615 6:2.79289940828402 7:0.863247863247863 
2 qid:77 1:0.0 2:0.95272887417791 3:0.983606557377049 4:0.199125 5:0.907692307692308 6:3.07692307692308 7:1.0 
1 qid:78 1:0.0 2:0.769483764063866 3:0.978723404255319 4:0.1395 5:0.592105263157895 6:2.63157894736842 7:1.0 
2 qid:78 1:0.0 2:0.851942751370597 3:0.978723404255319 4:0.15525 5:0.725806451612903 6:3.2258064516129 7:1.0 
1 qid:79 1:0.0 2:0.769483764063866 3:0.978723404255319 4:0.1395 5:0.592105263157895 6:2.63157894736842 7:1.0 
2 qid:79 1:0.0 2:0.936441710371274 3:0.983050847457627 4:0.192375 5:0.876923076923077 6:3.07692307692308 7:1.0 
1 qid:80 1:0.0 2:0.778224776537538 3:0.977777777777778 4:0.138675 5:0.605633802816901 6:2.8169014084507 7:1.0 
2 qid:80 1:0.0 2:0.832050294337844 3:0.978723404255319 4:0.151875 5:0.692307692307692 6:3.07692307692308 7:1.0 
1 qid:81 1:0.663461432183675 2:0.732611686973184 3:0.8 4:0.128875 5:0.507692307692308 6:2.49637155297533 7:0.720475192173305 
2 qid:81 1:0.0 2:0.769483764063866 3:0.978723404255319 4:0.1395 5:0.592105263157895 6:2.63157894736842 7:1.0 
1 qid:82 1:0.682086047487546 2:0.73560719117828 3:0.830188679245283 4:0.129575 5:0.522388059701492 6:2.51682762657302 7:0.764116172784903 
2 qid:82 1:0.0 2:0.911584288748417 3:0.983606557377049 4:0.190275 5:0.830985915492958 6:2.8169014084507 7:1.0 
1 qid:83 1:0.0 2:0.896000503017967 3:0.983050847457627 4:0.183825 5:0.802816901408451 6:2.8169014084507 7:1.0 
2 qid:83 1:0.0 2:0.924804388989767 3:0.985074626865672 4:0.2015 5:0.855263157894737 6:2.63157894736842 7:1.0 
1 qid:84 1:0.0 2:0.734488722997519 3:0.976744186046512 4:0.1271 5:0.539473684210526 6:2.63157894736842 7:1.0 
2 qid:84 1:0.0 2:0.760885910252682 3:0.978260869565217 4:0.1364 5:0.578947368421053 6:2.63157894736842 7:1.0 
1 qid:85 1:0.682086047487546 2:0.73560719117828 3:0.830188679245283 4:0.129575 5:0.522388059701492 6:2.51682762657302 7:0.764116172784903 
2 qid:85 1:0.0 2:0.832050294337844 3:0.978723404255319 4:0.151875 5:0.692307692307692 6:3.07692307692308 7:1.0 
1 qid:86 1:0.0 2:0.752189785681919 3:0.977777777777778 4:0.1333 5:0.565789473684211 6:2.63157894736842 7:1.0 
2 qid:86 1:0.0 2:1.0 3:0.987179487179487 4:0.2356 5:1.0 6:2.63157894736842 7:1.0 
1 qid:87 1:0.657653995359898 2:0.744030370286151 3:0.754098360655738 4:0.13355 5:0.5 6:2.4603608529251 7:0.656104151314173 
2 qid:87 1:0.0 2:0.832050294337844 3:0.978723404255319 4:0.151875 5:0.692307692307692 6:3.07692307692308 7:1.0 
1 qid:88 1:0.0 2:0.769483764063866 3:0.978723404255319 4:0.1395 5:0.592105263157895 6:2.63157894736842 7:1.0 
2 qid:88 1:0.0 2:0.938924356574278 3:0.985507246376812 4:0.2077 5:0.881578947368421 6:2.63157894736842 7:1.0 
1 qid:89 1:0.0 2:0.760885910252682 3:0.978260869565217 4:0.1364 5:0.578947368421053 6:2.63157894736842 7:1.0 
2 qid:89 1:0.0 2:1.0 3:0.985074626865672 4:0.219375 5:1.0 6:3.07692307692308 7:1.0 
1 qid:90 1:0.880148918546361 2:0.913427271248925 3:0.876712328767123 4:0.196075 5:0.82089552238806 6:2.64872819003574 7:0.830562321296198 
2 qid:90 1:0.880148918546361 2:0.913427271248925 3:0.927536231884058 4:0.196075 5:0.830985915492958 6:2.64872819003574 7:0.907439546453778 
1 qid:91 1:0.0 2:0.786397515657049 3:0.979591836734694 4:0.1457 5:0.618421052631579 6:2.63157894736842 7:1.0 
2 qid:91 1:0.808379434059028 2:0.863735512521787 3:0.840579710144927 4:0.176125 5:0.723076923076923 6:2.61768082663605 7:0.778883360972913 
1 qid:92 1:0.657653995359898 2:0.744030370286151 3:0.754098360655738 4:0.13355 5:0.5 6:2.4603608529251 7:0.656104151314173 
2 qid:92 1:0.871301314240382 2:0.907692307692308 3:0.895522388059702 4:0.189375 5:0.815384615384615 6:2.79289940828402 7:0.863247863247863 
1 qid:93 1:0.0 2:0.819178021909125 3:0.981132075471698 4:0.1581 5:0.671052631578947 6:2.63157894736842 7:1.0 
2 qid:93 1:0.880148918546361 2:0.913427271248925 3:0.876712328767123 4:0.196075 5:0.82089552238806 6:2.64872819003574 7:0.830562321296198 
1 qid:94 1:0.0 2:0.819178021909125 3:0.981132075471698 4:0.1581 5:0.671052631578947 6:2.63157894736842 7:1.0 
2 qid:94 1:0.0 2:0.924804388989767 3:0.985074626865672 4:0.2015 5:0.855263157894737 6:2.63157894736842 7:1.0 
1 qid:95 1:0.0 2:0.760885910252682 3:0.978260869565217 4:0.1364 5:0.578947368421053 6:2.63157894736842 7:1.0 
2 qid:95 1:0.0 2:0.769483764063866 3:0.978723404255319 4:0.1395 5:0.592105263157895 6:2.63157894736842 7:1.0 
1 qid:96 1:0.0 2:0.769483764063866 3:0.978723404255319 4:0.1395 5:0.592105263157895 6:2.63157894736842 7:1.0 
2 qid:96 1:0.0 2:0.88578517972214 3:0.981132075471698 4:0.172125 5:0.784615384615385 6:3.07692307692308 7:1.0 
1 qid:97 1:0.0 2:0.786397515657049 3:0.979591836734694 4:0.1457 5:0.618421052631579 6:2.63157894736842 7:1.0 
2 qid:97 1:0.0 2:0.881087844357011 3:0.983606557377049 4:0.1829 5:0.776315789473684 6:2.63157894736842 7:1.0 
1 qid:98 1:0.0 2:0.769483764063866 3:0.978723404255319 4:0.1395 5:0.592105263157895 6:2.63157894736842 7:1.0 
2 qid:98 1:0.0 2:0.866025403784439 3:0.983050847457627 4:0.1767 5:0.75 6:2.63157894736842 7:1.0 
1 qid:99 1:0.0 2:0.769483764063866 3:0.978723404255319 4:0.1395 5:0.592105263157895 6:2.63157894736842 7:1.0 
2 qid:99 1:0.0 2:0.95272887417791 3:0.983606557377049 4:0.199125 5:0.907692307692308 6:3.07692307692308 7:1.0 
1 qid:100 1:0.0 2:0.769483764063866 3:0.978723404255319 4:0.1395 5:0.592105263157895 6:2.63157894736842 7:1.0 
2 qid:100 1:0.0 2:0.938924356574278 3:0.985507246376812 4:0.2077 5:0.881578947368421 6:2.63157894736842 7:1.0 
1 qid:101 1:0.0 2:0.734488722997519 3:0.976744186046512 4:0.1271 5:0.539473684210526 6:2.63157894736842 7:1.0 
2 qid:101 1:0.0 2:0.769483764063866 3:0.978723404255319 4:0.1395 5:0.592105263157895 6:2.63157894736842 7:1.0 
1 qid:102 1:0.0 2:0.734488722997519 3:0.976744186046512 4:0.1271 5:0.539473684210526 6:2.63157894736842 7:1.0 
2 qid:102 1:0.0 2:0.769483764063866 3:0.978723404255319 4:0.1395 5:0.592105263157895 6:2.63157894736842 7:1.0 
1 qid:103 1:0.682086047487546 2:0.73560719117828 3:0.830188679245283 4:0.129575 5:0.522388059701492 6:2.51682762657302 7:0.764116172784903 
2 qid:103 1:0.734108493379063 2:0.79290517226346 3:0.847457627118644 4:0.149525 5:0.611940298507463 6:2.56611678449856 7:0.788946049333861 
